x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel
1293505.070,5044360.840,314.680,4,353621312.994929,-16.002,14592,1,1,8,0,0,0,0,0,0
1293504.610,5044361.120,314.420,4,353621312.994936,-16.002,13824,1,1,8,0,0,0,0,0,0
1293504.260,5044361.330,314.600,4,353621312.994942,-16.002,10240,1,1,8,0,0,0,0,0,0
1293503.850,5044361.570,314.570,4,353621312.994949,-16.002,8192,1,1,8,0,0,0,0,0,0
1293503.590,5044361.700,315.220,4,353621312.994956,-16.002,5376,1,1,8,0,0,0,0,0,0
1293503.140,5044361.970,314.990,4,353621312.994963,-16.002,9984,1,1,8,0,0,0,0,0,0
1293502.720,5044362.240,314.790,4,353621312.994969,-16.002,7936,1,1,8,0,0,0,0,0,0
1293502.330,5044362.460,314.820,4,353621312.994976,-16.002,6400,1,1,8,0,0,0,0,0,0
1293502.040,5044362.620,315.300,4,353621312.994983,-16.002,11264,1,1,8,0,0,0,0,0,0
1293501.600,5044362.890,315.050,4,353621312.994990,-16.002,8960,1,1,8,0,0,0,0,0,0
1293501.170,5044363.150,314.840,4,353621312.994997,-16.002,3328,2,1,8,0,0,0,0,0,0
1293500.400,5044363.740,311.340,2,353621312.994997,-16.002,7936,2,2,8,0,0,0,0,0,0
1293500.870,5044363.320,315.210,4,353621312.995003,-16.002,1536,1,1,8,0,0,0,0,0,0
1293500.020,5044363.890,313.130,3,353621312.995010,-16.002,3840,1,1,8,0,0,0,0,0,0
1293499.650,5044364.110,313.170,3,353621312.995017,-16.002,2560,1,1,8,0,0,0,0,0,0
1293499.270,5044364.340,313.160,3,353621312.995024,-16.002,2816,1,1,8,0,0,0,0,0,0
1293498.990,5044364.490,313.630,4,353621312.995031,-16.002,6656,1,1,8,0,0,0,0,0,0
1293498.550,5044364.760,313.340,3,353621312.995038,-16.002,5888,1,1,8,0,0,0,0,0,0
1293498.310,5044364.880,313.930,4,353621312.995044,-16.002,4608,1,1,8,0,0,0,0,0,0
1293497.960,5044365.090,314.040,4,353621312.995051,-16.002,768,1,1,8,0,0,0,0,0,0
1293497.020,5044365.740,311.470,2,353621312.995058,-16.002,6400,1,1,8,0,0,0,0,0,0
1293496.660,5044365.950,311.500,2,353621312.995065,-16.002,6656,1,1,8,0,0,0,0,0,0
1293496.290,5044366.170,311.530,2,353621312.995071,-16.002,6144,1,1,8,0,0,0,0,0,0
1293495.930,5044366.380,311.550,2,353621312.995078,-16.002,6400,1,1,8,0,0,0,0,0,0
1293495.570,5044366.600,311.540,2,353621312.995085,-16.002,6912,1,1,8,0,0,0,0,0,0
1293495.210,5044366.810,311.560,2,353621312.995092,-16.002,8960,1,1,8,0,0,0,0,0,0
1293494.850,5044367.020,311.570,2,353621312.995099,-16.002,8192,1,1,8,0,0,0,0,0,0
1293494.500,5044367.230,311.610,2,353621312.995106,-16.002,8960,1,1,8,0,0,0,0,0,0
1293494.140,5044367.450,311.600,2,353621312.995112,-16.002,9216,1,1,8,0,0,0,0,0,0
1293493.780,5044367.650,311.610,2,353621312.995119,-16.002,8960,1,1,8,0,0,0,0,0,0
1293493.430,5044367.860,311.610,2,353621312.995126,-16.002,10240,1,1,8,0,0,0,0,0,0
1293493.090,5044368.070,311.650,2,353621312.995133,-16.002,9472,1,1,8,0,0,0,0,0,0
1293492.730,5044368.280,311.630,2,353621312.995140,-16.002,10240,1,1,8,0,0,0,0,0,0
1293492.390,5044368.480,311.660,2,353621312.995146,-16.002,9728,1,1,8,0,0,0,0,0,0
1293492.040,5044368.690,311.660,2,353621312.995153,-16.002,9984,1,1,8,0,0,0,0,0,0
1293491.700,5044368.890,311.690,2,353621312.995160,-16.002,9984,1,1,8,0,0,0,0,0,0
1293491.350,5044369.090,311.680,2,353621312.995167,-16.002,8960,1,1,8,0,0,0,0,0,0
1293491.020,5044369.290,311.700,2,353621312.995174,-16.998,8960,1,1,8,0,0,0,0,0,0
1293490.670,5044369.500,311.700,2,353621312.995180,-16.998,9984,1,1,8,0,0,0,0,0,0
1293490.330,5044369.700,311.680,2,353621312.995187,-16.998,7936,1,1,8,0,0,0,0,0,0
1293490.270,5044369.900,311.710,2,353621312.997603,-16.998,9216,1,1,8,0,0,0,0,0,0
1293490.630,5044369.690,311.720,2,353621312.997609,-16.998,10752,1,1,8,0,0,0,0,0,0
1293490.970,5044369.490,311.730,2,353621312.997616,-16.998,11008,1,1,8,0,0,0,0,0,0
1293491.310,5044369.280,311.720,2,353621312.997623,-16.998,10240,1,1,8,0,0,0,0,0,0
1293491.650,5044369.080,311.710,2,353621312.997630,-16.002,9728,1,1,8,0,0,0,0,0,0
1293492.000,5044368.880,311.700,2,353621312.997637,-16.002,10752,1,1,8,0,0,0,0,0,0
1293492.340,5044368.680,311.650,2,353621312.997643,-16.002,12032,1,1,8,0,0,0,0,0,0
1293492.690,5044368.470,311.660,2,353621312.997650,-16.002,12544,1,1,8,0,0,0,0,0,0
1293493.040,5044368.260,311.650,2,353621312.997657,-16.002,11520,1,1,8,0,0,0,0,0,0
1293493.400,5044368.060,311.630,2,353621312.997664,-16.002,11264,1,1,8,0,0,0,0,0,0
1293493.750,5044367.850,311.610,2,353621312.997671,-16.002,10752,1,1,8,0,0,0,0,0,0
1293494.110,5044367.630,311.640,3,353621312.997677,-16.002,10496,1,1,8,0,0,0,0,0,0
1293494.450,5044367.430,311.590,2,353621312.997684,-16.002,9984,1,1,8,0,0,0,0,0,0
1293494.820,5044367.220,311.580,2,353621312.997691,-16.002,9728,1,1,8,0,0,0,0,0,0
1293495.180,5044367.000,311.580,2,353621312.997698,-16.002,10240,1,1,8,0,0,0,0,0,0
1293495.550,5044366.780,311.600,3,353621312.997705,-16.002,7680,1,1,8,0,0,0,0,0,0
1293495.910,5044366.570,311.560,2,353621312.997711,-16.002,7936,1,1,8,0,0,0,0,0,0
1293496.280,5044366.350,311.570,3,353621312.997718,-16.002,7680,1,1,8,0,0,0,0,0,0
1293496.640,5044366.140,311.520,2,353621312.997725,-16.002,7680,1,1,8,0,0,0,0,0,0
1293497.010,5044365.930,311.500,2,353621312.997732,-16.002,8192,1,1,8,0,0,0,0,0,0
1293497.910,5044365.300,313.890,4,353621312.997739,-16.002,2304,1,1,8,0,0,0,0,0,0
1293498.290,5044365.080,313.920,4,353621312.997746,-16.002,9472,1,1,8,0,0,0,0,0,0
1293498.560,5044364.940,313.400,3,353621312.997752,-16.002,9472,1,1,8,0,0,0,0,0,0
1293499.040,5044364.640,313.880,4,353621312.997759,-16.002,9728,1,1,8,0,0,0,0,0,0
1293499.380,5044364.440,313.680,4,353621312.997766,-16.002,7680,1,1,8,0,0,0,0,0,0
1293499.710,5044364.260,313.460,3,353621312.997773,-16.002,5376,1,1,8,0,0,0,0,0,0
1293500.110,5044364.020,313.540,4,353621312.997780,-16.002,6144,1,1,8,0,0,0,0,0,0
1293500.870,5044363.500,315.240,4,353621312.997786,-16.002,2304,1,1,8,0,0,0,0,0,0
1293501.230,5044363.300,315.110,4,353621312.997793,-16.002,5376,2,1,8,0,0,0,0,0,0
1293500.410,5044363.920,311.360,2,353621312.997793,-16.002,6912,2,2,8,0,0,0,0,0,0
1293501.610,5044363.070,315.100,4,353621312.997800,-16.002,9984,1,1,8,0,0,0,0,0,0
1293502.040,5044362.810,315.270,4,353621312.997807,-16.002,13568,1,1,8,0,0,0,0,0,0
1293502.370,5044362.630,314.950,4,353621312.997813,-16.002,9216,1,1,8,0,0,0,0,0,0
1293502.670,5044362.460,314.550,4,353621312.997820,-16.002,10496,1,1,8,0,0,0,0,0,0
1293503.170,5044362.160,315.000,4,353621312.997827,-16.002,12032,1,1,8,0,0,0,0,0,0
1293503.590,5044361.900,315.150,4,353621312.997834,-16.002,10496,1,1,8,0,0,0,0,0,0
1293503.870,5044361.760,314.550,4,353621312.997841,-16.002,10240,1,1,8,0,0,0,0,0,0
1293504.290,5044361.510,314.620,3,353621312.997848,-16.002,13568,1,1,8,0,0,0,0,0,0
1293504.620,5044361.320,314.310,3,353621312.997854,-16.002,17664,1,1,8,0,0,0,0,0,0
1293505.070,5044361.050,314.560,3,353621312.997861,-16.002,16384,1,1,8,0,0,0,0,0,0
1293505.510,5044360.780,314.700,3,353621312.997868,-16.002,15104,1,1,8,0,0,0,0,0,0
1293505.930,5044360.530,314.730,3,353621312.997875,-16.002,12032,1,1,8,0,0,0,0,0,0
1293506.190,5044360.410,314.060,3,353621312.997881,-16.002,14848,1,1,8,0,0,0,0,0,0
1293506.590,5044360.170,314.000,3,353621312.997888,-16.002,16384,1,1,8,0,0,0,0,0,0
1293506.990,5044359.940,313.940,3,353621312.997895,-16.002,11520,1,1,8,0,0,0,0,0,0
1293507.560,5044359.570,314.690,3,353621312.997902,-16.002,12544,1,1,8,0,0,0,0,0,0
1293508.100,5044359.230,315.240,4,353621312.997909,-16.002,9472,1,1,8,0,0,0,0,0,0
1293508.380,5044359.090,314.590,3,353621312.997916,-16.002,13824,1,1,8,0,0,0,0,0,0
1293508.750,5044358.880,314.380,3,353621312.997922,-16.002,11264,1,1,8,0,0,0,0,0,0
1293509.310,5044358.520,315.050,3,353621312.997929,-16.002,7680,1,1,8,0,0,0,0,0,0
1293509.500,5044358.450,313.970,3,353621312.997936,-16.002,12544,1,1,8,0,0,0,0,0,0
1293510.060,5044358.100,314.550,3,353621312.997943,-16.002,8704,1,1,8,0,0,0,0,0,0
1293510.450,5044357.880,314.400,3,353621312.997950,-16.002,12288,1,1,8,0,0,0,0,0,0
1293510.940,5044357.570,314.730,3,353621312.997956,-16.002,11776,1,1,8,0,0,0,0,0,0
1293511.350,5044357.330,314.630,3,353621312.997963,-16.002,15104,1,1,8,0,0,0,0,0,0
1293511.690,5044357.140,314.220,3,353621312.997970,-16.002,16384,1,1,8,0,0,0,0,0,0
1293512.110,5044356.900,314.130,3,353621312.997977,-16.002,15360,1,1,8,0,0,0,0,0,0
1293513.260,5044356.100,317.490,4,353621312.997984,-16.002,7424,1,1,8,0,0,0,0,0,0
1293514.080,5044355.540,319.320,4,353621312.997990,-16.002,9728,1,1,8,0,0,0,0,0,0
1293514.580,5044355.240,319.660,4,353621312.997997,-16.002,13568,1,1,8,0,0,0,0,0,0
1293514.970,5044355.010,319.430,4,353621312.998004,-16.002,18688,1,1,8,0,0,0,0,0,0
1293515.350,5044354.800,319.140,4,353621312.998011,-16.002,16640,1,1,8,0,0,0,0,0,0
1293515.800,5044354.540,319.140,4,353621312.998018,-16.002,14848,1,1,8,0,0,0,0,0,0
1293516.010,5044354.450,318.070,4,353621312.998024,-16.002,11520,1,1,8,0,0,0,0,0,0
1293516.250,5044354.340,317.110,4,353621312.998031,-15,12032,1,1,8,0,0,0,0,0,0
1293516.240,5044354.430,314.890,3,353621312.998038,-15,12800,1,1,8,0,0,0,0,0,0
1293516.660,5044354.190,314.730,3,353621312.998045,-15,12800,1,1,8,0,0,0,0,0,0
1293517.110,5044353.920,314.760,3,353621312.998052,-15,13824,1,1,8,0,0,0,0,0,0
1293517.550,5044353.660,314.710,2,353621312.998059,-15,12800,1,1,8,0,0,0,0,0,0
1293518.020,5044353.380,314.810,3,353621312.998065,-15,11776,1,1,8,0,0,0,0,0,0
1293518.470,5044353.120,314.760,2,353621312.998072,-15,14592,1,1,8,0,0,0,0,0,0
1293518.930,5044352.850,314.740,2,353621312.998079,-15,15872,1,1,8,0,0,0,0,0,0
1293519.400,5044352.570,314.790,2,353621312.998086,-15,13568,1,1,8,0,0,0,0,0,0
1293519.850,5044352.300,314.780,2,353621312.998092,-15,15360,1,1,8,0,0,0,0,0,0
1293520.310,5044352.030,314.760,2,353621312.998099,-15,16640,1,1,8,0,0,0,0,0,0
1293520.770,5044351.760,314.760,2,353621312.998106,-15,14336,1,1,8,0,0,0,0,0,0
1293521.460,5044351.310,315.840,3,353621312.998113,-15,11264,1,1,8,0,0,0,0,0,0
1293521.940,5044351.020,315.930,3,353621312.998120,-15,8704,1,1,8,0,0,0,0,0,0
1293522.930,5044350.350,318.460,4,353621312.998127,-15,3840,1,1,8,0,0,0,0,0,0
1293523.510,5044349.980,319.000,4,353621312.998133,-15,6144,1,1,8,0,0,0,0,0,0
1293523.840,5044349.810,318.330,4,353621312.998140,-15,8960,1,1,8,0,0,0,0,0,0
1293524.250,5044349.580,317.980,4,353621312.998147,-15,8960,1,1,8,0,0,0,0,0,0
1293524.520,5044349.460,317.010,4,353621312.998154,-15,8960,1,1,8,0,0,0,0,0,0
1293524.880,5044349.270,316.430,3,353621312.998161,-15,4352,1,1,8,0,0,0,0,0,0
1293525.040,5044349.230,314.860,2,353621312.998167,-15,14080,1,1,8,0,0,0,0,0,0
1293525.530,5044348.940,314.920,2,353621312.998174,-15,13056,1,1,8,0,0,0,0,0,0
1293526.000,5044348.660,314.920,2,353621312.998181,-15,14592,1,1,8,0,0,0,0,0,0
1293526.480,5044348.380,314.870,2,353621312.998188,-15,14848,1,1,8,0,0,0,0,0,0
1293526.970,5044348.090,314.890,2,353621312.998194,-15,15104,1,1,8,0,0,0,0,0,0
1293527.460,5044347.800,314.900,2,353621312.998201,-15,14848,1,1,8,0,0,0,0,0,0
1293527.960,5044347.500,314.980,2,353621312.998208,-15,3584,2,2,8,0,0,0,0,0,0
1293528.490,5044347.180,315.190,3,353621312.998215,-15,2304,2,2,8,0,0,0,0,0,0
1293528.970,5044346.900,315.130,3,353621312.998222,-15,6144,2,2,8,0,0,0,0,0,0
1293529.450,5044346.610,315.100,3,353621312.998229,-15,12800,1,1,8,0,0,0,0,0,0
1293529.310,5044347.850,314.920,2,353621313.014489,-15,4864,2,2,8,0,0,0,0,0,0
1293528.820,5044348.140,314.910,2,353621313.014496,-15,11008,2,2,8,0,0,0,0,0,0
1293528.330,5044348.430,314.880,2,353621313.014503,-15,10752,2,2,8,0,0,0,0,0,0
1293527.850,5044348.720,314.860,2,353621313.014510,-15,14080,1,1,8,0,0,0,0,0,0
1293527.360,5044349.010,314.890,2,353621313.014517,-15,13824,1,1,8,0,0,0,0,0,0
1293526.890,5044349.290,314.900,2,353621313.014523,-15,14848,1,1,8,0,0,0,0,0,0
1293526.420,5044349.570,314.910,2,353621313.014530,-15,13568,1,1,8,0,0,0,0,0,0
1293525.930,5044349.850,314.900,2,353621313.014537,-15,13568,1,1,8,0,0,0,0,0,0
1293525.450,5044350.140,314.870,2,353621313.014544,-15,15104,1,1,8,0,0,0,0,0,0
1293525.500,5044350.020,317.400,4,353621313.014550,-15,1024,1,1,8,0,0,0,0,0,0
1293525.010,5044350.310,317.330,4,353621313.014557,-15,5632,1,1,8,0,0,0,0,0,0
1293524.420,5044350.680,316.760,3,353621313.014564,-15,4352,1,1,8,0,0,0,0,0,0
1293524.250,5044350.730,318.160,4,353621313.014571,-15,5376,1,1,8,0,0,0,0,0,0
1293523.610,5044351.140,317.310,4,353621313.014578,-15,1792,1,1,8,0,0,0,0,0,0
1293522.620,5044351.820,314.820,2,353621313.014585,-15,13568,1,1,8,0,0,0,0,0,0
1293522.160,5044352.100,314.810,2,353621313.014591,-15,14336,1,1,8,0,0,0,0,0,0
1293521.700,5044352.370,314.800,2,353621313.014598,-15,14080,1,1,8,0,0,0,0,0,0
1293521.230,5044352.650,314.790,3,353621313.014605,-15,14592,1,1,8,0,0,0,0,0,0
1293520.770,5044352.920,314.760,2,353621313.014612,-15,14336,1,1,8,0,0,0,0,0,0
1293520.320,5044353.190,314.800,2,353621313.014619,-15,13312,1,1,8,0,0,0,0,0,0
1293519.860,5044353.460,314.800,3,353621313.014625,-15,15616,1,1,8,0,0,0,0,0,0
1293519.400,5044353.740,314.760,2,353621313.014632,-15,13568,1,1,8,0,0,0,0,0,0
1293518.950,5044354.000,314.760,2,353621313.014639,-15,14592,1,1,8,0,0,0,0,0,0
1293518.480,5044354.280,314.730,2,353621313.014646,-15,13568,1,1,8,0,0,0,0,0,0
1293518.040,5044354.550,314.730,2,353621313.014653,-15,12800,1,1,8,0,0,0,0,0,0
1293517.590,5044354.810,314.730,2,353621313.014659,-15,12800,1,1,8,0,0,0,0,0,0
1293517.130,5044355.080,314.700,2,353621313.014666,-15,12288,1,1,8,0,0,0,0,0,0
1293516.690,5044355.340,314.700,2,353621313.014673,-15,13056,1,1,8,0,0,0,0,0,0
1293516.930,5044355.080,318.000,4,353621313.014680,-16.002,2304,1,1,8,0,0,0,0,0,0
1293516.610,5044355.250,318.560,4,353621313.014687,-16.002,8704,1,1,8,0,0,0,0,0,0
1293516.280,5044355.430,319.050,4,353621313.014693,-16.002,13824,1,1,8,0,0,0,0,0,0
1293515.900,5044355.640,319.380,4,353621313.014700,-16.002,12032,1,1,8,0,0,0,0,0,0
1293515.410,5044355.940,319.110,4,353621313.014707,-16.002,9984,1,1,8,0,0,0,0,0,0
1293514.730,5044356.390,317.940,4,353621313.014714,-16.002,8192,1,1,8,0,0,0,0,0,0
1293514.220,5044356.710,317.550,4,353621313.014721,-16.002,1280,1,1,8,0,0,0,0,0,0
1293513.190,5044357.420,314.720,3,353621313.014727,-16.002,11776,1,1,8,0,0,0,0,0,0
1293512.740,5044357.690,314.640,3,353621313.014734,-16.002,13312,1,1,8,0,0,0,0,0,0
1293512.300,5044357.950,314.620,2,353621313.014741,-16.002,13312,1,1,8,0,0,0,0,0,0
1293511.870,5044358.210,314.610,3,353621313.014748,-16.002,13056,1,1,8,0,0,0,0,0,0
1293511.450,5044358.460,314.630,3,353621313.014755,-16.002,12032,1,1,8,0,0,0,0,0,0
1293511.020,5044358.710,314.630,3,353621313.014761,-16.002,11008,1,1,8,0,0,0,0,0,0
1293510.590,5044358.970,314.550,2,353621313.014768,-16.002,12800,1,1,8,0,0,0,0,0,0
1293510.120,5044359.250,314.390,2,353621313.014775,-16.002,10496,1,1,8,0,0,0,0,0,0
1293509.670,5044359.530,314.230,2,353621313.014782,-16.002,10752,1,1,8,0,0,0,0,0,0
1293509.260,5044359.770,314.210,3,353621313.014789,-16.002,13568,1,1,8,0,0,0,0,0,0
1293508.910,5044359.970,314.540,3,353621313.014796,-16.002,15360,1,1,8,0,0,0,0,0,0
1293508.580,5044360.150,314.940,3,353621313.014802,-16.002,12544,1,1,8,0,0,0,0,0,0
1293507.960,5044360.550,314.020,2,353621313.014809,-16.002,9984,1,1,8,0,0,0,0,0,0
1293507.550,5044360.800,313.980,2,353621313.014816,-16.002,14848,1,1,8,0,0,0,0,0,0
1293507.150,5044361.020,314.100,3,353621313.014823,-16.002,11264,1,1,8,0,0,0,0,0,0
1293506.910,5044361.140,314.870,3,353621313.014830,-16.002,7936,1,1,8,0,0,0,0,0,0
1293506.410,5044361.450,314.410,3,353621313.014836,-16.002,11008,1,1,8,0,0,0,0,0,0
1293505.900,5044361.780,313.930,2,353621313.014843,-16.002,10752,1,1,8,0,0,0,0,0,0
1293505.500,5044362.010,313.930,2,353621313.014850,-16.002,9728,1,1,8,0,0,0,0,0,0
1293505.170,5044362.190,314.280,3,353621313.014857,-16.002,10496,1,1,8,0,0,0,0,0,0
1293504.810,5044362.400,314.460,3,353621313.014863,-16.002,12288,1,1,8,0,0,0,0,0,0
1293504.790,5044362.350,316.200,4,353621313.014870,-16.002,2560,1,1,8,0,0,0,0,0,0
1293504.480,5044362.520,316.600,4,353621313.014877,-16.002,3072,1,1,8,0,0,0,0,0,0
1293503.640,5044363.100,314.550,3,353621313.014884,-16.002,13312,1,1,8,0,0,0,0,0,0
1293503.270,5044363.310,314.670,3,353621313.014891,-16.002,14336,1,1,8,0,0,0,0,0,0
1293502.900,5044363.520,314.760,4,353621313.014898,-16.002,10240,1,1,8,0,0,0,0,0,0
1293502.670,5044363.630,315.510,4,353621313.014904,-16.002,6400,1,1,8,0,0,0,0,0,0
1293502.230,5044363.900,315.270,4,353621313.014911,-16.002,6912,1,1,8,0,0,0,0,0,0
1293501.840,5044364.140,315.240,4,353621313.014918,-16.002,8960,1,1,8,0,0,0,0,0,0
1293501.480,5044364.340,315.360,4,353621313.014925,-16.002,7936,1,1,8,0,0,0,0,0,0
1293501.070,5044364.590,315.230,4,353621313.014931,-16.002,9728,1,1,8,0,0,0,0,0,0
1293500.420,5044365.030,314.030,3,353621313.014938,-16.002,19968,1,1,8,0,0,0,0,0,0
1293500.100,5044365.200,314.280,4,353621313.014945,-16.002,17920,1,1,8,0,0,0,0,0,0
1293499.740,5044365.410,314.380,4,353621313.014952,-16.002,19968,1,1,8,0,0,0,0,0,0
1293499.360,5044365.640,314.380,4,353621313.014959,-16.002,18944,1,1,8,0,0,0,0,0,0
1293498.980,5044365.870,314.340,4,353621313.014966,-16.002,18176,1,1,8,0,0,0,0,0,0
1293498.680,5044366.030,314.660,4,353621313.014972,-16.002,11264,1,1,8,0,0,0,0,0,0
1293498.540,5044366.080,315.700,4,353621313.014979,-16.002,8448,1,1,8,0,0,0,0,0,0
1293498.250,5044366.240,316.060,4,353621313.014986,-16.002,6912,1,1,8,0,0,0,0,0,0
1293498.120,5044366.270,317.170,4,353621313.014993,-16.002,6912,1,1,8,0,0,0,0,0,0
1293497.830,5044366.430,317.490,4,353621313.015000,-16.002,8448,1,1,8,0,0,0,0,0,0
1293497.620,5044366.530,318.200,4,353621313.015006,-16.002,8448,1,1,8,0,0,0,0,0,0
1293497.170,5044366.810,317.810,4,353621313.015013,-16.002,2560,2,1,8,0,0,0,0,0,0
1293495.780,5044367.860,311.570,2,353621313.015013,-16.002,2304,2,2,8,0,0,0,0,0,0
1293495.440,5044368.060,311.650,2,353621313.015020,-16.002,8960,1,1,8,0,0,0,0,0,0
1293495.080,5044368.280,311.650,2,353621313.015027,-16.002,8704,1,1,8,0,0,0,0,0,0
1293494.730,5044368.480,311.710,2,353621313.015034,-16.002,9472,1,1,8,0,0,0,0,0,0
1293494.380,5044368.700,311.710,2,353621313.015040,-16.002,10752,1,1,8,0,0,0,0,0,0
1293494.020,5044368.900,311.700,2,353621313.015047,-16.002,10496,1,1,8,0,0,0,0,0,0
1293493.660,5044369.120,311.720,2,353621313.015054,-16.002,9984,1,1,8,0,0,0,0,0,0
1293493.330,5044369.320,311.740,2,353621313.015061,-16.002,11776,1,1,8,0,0,0,0,0,0
1293492.980,5044369.520,311.760,2,353621313.015068,-16.002,10240,1,1,8,0,0,0,0,0,0
1293492.630,5044369.730,311.770,2,353621313.015074,-16.002,10240,1,1,8,0,0,0,0,0,0
1293492.290,5044369.930,311.770,2,353621313.015081,-16.002,9472,1,1,8,0,0,0,0,0,0
1293491.950,5044370.130,311.790,2,353621313.015088,-16.998,9472,1,1,8,0,0,0,0,0,0
1293491.610,5044370.340,311.810,2,353621313.015095,-16.998,10752,1,1,8,0,0,0,0,0,0
1293491.270,5044370.540,311.790,2,353621313.015102,-16.998,8960,1,1,8,0,0,0,0,0,0
1293490.920,5044370.740,311.800,2,353621313.015108,-16.998,11264,1,1,8,0,0,0,0,0,0
1293490.580,5044370.940,311.790,2,353621313.015115,-16.998,9472,1,1,8,0,0,0,0,0,0
1293490.260,5044371.130,311.820,3,353621313.015122,-16.998,12800,1,1,8,0,0,0,0,0,0
1293490.200,5044371.320,311.770,2,353621313.017510,-16.998,16128,1,1,8,0,0,0,0,0,0
1293490.550,5044371.110,311.800,2,353621313.017517,-16.998,12288,1,1,8,0,0,0,0,0,0
1293490.870,5044370.920,311.780,2,353621313.017524,-16.998,13056,1,1,8,0,0,0,0,0,0
1293491.230,5044370.710,311.820,2,353621313.017531,-16.998,11264,1,1,8,0,0,0,0,0,0
1293491.570,5044370.510,311.810,2,353621313.017537,-16.998,11008,1,1,8,0,0,0,0,0,0
1293491.920,5044370.310,311.800,2,353621313.017544,-16.998,11776,1,1,8,0,0,0,0,0,0
1293492.250,5044370.110,311.790,2,353621313.017551,-16.002,10752,1,1,8,0,0,0,0,0,0
1293492.610,5044369.890,311.790,2,353621313.017558,-16.002,11520,1,1,8,0,0,0,0,0,0
1293492.950,5044369.690,311.780,2,353621313.017565,-16.002,11776,1,1,8,0,0,0,0,0,0
1293493.300,5044369.490,311.750,2,353621313.017571,-16.002,12544,1,1,8,0,0,0,0,0,0
1293493.650,5044369.280,311.750,2,353621313.017578,-16.002,11776,1,1,8,0,0,0,0,0,0
1293494.010,5044369.070,311.740,2,353621313.017585,-16.002,12544,1,1,8,0,0,0,0,0,0
1293494.360,5044368.860,311.720,2,353621313.017592,-16.002,11264,1,1,8,0,0,0,0,0,0
1293494.720,5044368.650,311.710,2,353621313.017599,-16.002,10752,1,1,8,0,0,0,0,0,0
1293495.070,5044368.440,311.680,2,353621313.017606,-16.002,9728,1,1,8,0,0,0,0,0,0
1293495.430,5044368.240,311.650,2,353621313.017612,-16.002,10752,1,1,8,0,0,0,0,0,0
1293497.150,5044366.990,317.750,4,353621313.017619,-16.002,2304,2,1,8,0,0,0,0,0,0
1293495.770,5044368.030,311.590,2,353621313.017619,-16.002,5376,2,2,8,0,0,0,0,0,0
1293497.630,5044366.680,318.270,4,353621313.017626,-16.002,9984,1,1,8,0,0,0,0,0,0
1293497.860,5044366.570,317.660,4,353621313.017633,-16.002,10240,1,1,8,0,0,0,0,0,0
1293498.100,5044366.450,317.100,4,353621313.017640,-16.002,9216,1,1,8,0,0,0,0,0,0
1293498.350,5044366.330,316.540,4,353621313.017646,-16.002,7936,1,1,8,0,0,0,0,0,0
1293498.550,5044366.230,315.760,4,353621313.017653,-16.002,10240,1,1,8,0,0,0,0,0,0
1293498.670,5044366.210,314.640,4,353621313.017660,-16.002,13824,1,1,8,0,0,0,0,0,0
1293498.990,5044366.030,314.370,4,353621313.017667,-16.002,18432,1,1,8,0,0,0,0,0,0
1293499.360,5044365.810,314.330,4,353621313.017673,-16.002,19968,1,1,8,0,0,0,0,0,0
1293499.750,5044365.580,314.410,4,353621313.017680,-16.002,23040,1,1,8,0,0,0,0,0,0
1293500.100,5044365.380,314.230,3,353621313.017687,-16.002,20736,1,1,8,0,0,0,0,0,0
1293500.430,5044365.190,314.030,3,353621313.017694,-16.002,19968,1,1,8,0,0,0,0,0,0
1293500.840,5044364.950,314.080,3,353621313.017701,-16.002,17152,1,1,8,0,0,0,0,0,0
1293501.480,5044364.520,315.310,4,353621313.017708,-16.002,6912,1,1,8,0,0,0,0,0,0
1293501.850,5044364.310,315.210,4,353621313.017714,-16.002,10240,1,1,8,0,0,0,0,0,0
1293502.220,5044364.090,315.130,4,353621313.017721,-16.002,8448,1,1,8,0,0,0,0,0,0
1293502.700,5044363.790,315.510,4,353621313.017728,-16.002,7936,1,1,8,0,0,0,0,0,0
1293502.930,5044363.680,314.780,4,353621313.017735,-16.002,14336,1,1,8,0,0,0,0,0,0
1293503.320,5044363.460,314.740,3,353621313.017742,-16.002,17920,1,1,8,0,0,0,0,0,0
1293503.690,5044363.240,314.630,3,353621313.017748,-16.002,16128,1,1,8,0,0,0,0,0,0
1293504.520,5044362.670,316.670,4,353621313.017755,-16.002,3072,1,1,8,0,0,0,0,0,0
1293504.880,5044362.470,316.420,4,353621313.017762,-16.002,5632,1,1,8,0,0,0,0,0,0
1293505.070,5044362.390,315.470,3,353621313.017769,-16.002,10240,1,1,8,0,0,0,0,0,0
1293505.420,5044362.200,315.210,3,353621313.017776,-16.002,10240,1,1,8,0,0,0,0,0,0
1293505.580,5044362.140,314.080,3,353621313.017782,-16.002,13568,1,1,8,0,0,0,0,0,0
1293506.010,5044361.890,314.220,3,353621313.017789,-16.002,12288,1,1,8,0,0,0,0,0,0
1293506.460,5044361.610,314.380,3,353621313.017796,-16.002,15872,1,1,8,0,0,0,0,0,0
1293507.000,5044361.270,315.010,3,353621313.017803,-16.002,9984,1,1,8,0,0,0,0,0,0
1293507.220,5044361.170,314.130,2,353621313.017810,-16.002,13312,1,1,8,0,0,0,0,0,0
